time,cylinder_pressure,brake_power,air_fuel_ratio,boost_pressure,exhaust_temp,rpm,injection_timing,vibration
2.897,46.991,46.0799,14.2602,1.7472,515.9966,2225.71,11.2097,-0.5378
2.898,48.3891,46.0672,14.4064,1.7587,519.0364,2217.1645,11.35,-0.4889
2.899,54.0517,46.6167,14.3005,1.871,518.5191,2205.543,11.8297,-0.532
2.9,58.8647,46.914,14.4604,1.9845,520.0789,2200.5084,12.0356,-0.0975
2.901,65.1824,47.2255,14.5654,2.0798,521.0792,2192.9678,12.3497,0.5695
2.902,71.2262,47.6904,14.7389,2.1928,521.6499,2184.6217,12.5468,0.6177
2.903,73.1501,47.8139,14.6682,2.2306,523.8827,2175.0105,12.7901,0.4737
2.904,72.1843,48.398,14.9579,2.3189,526.0089,2171.4377,13.05,0.7082
2.905,70.0875,48.6816,14.9288,2.2996,526.764,2164.981,12.9593,0.3029
2.906,65.7842,49.23,14.9007,2.2164,530.2375,2156.3367,13.0236,0.0075
2.907,63.6794,49.229,15.0018,2.1288,527.9132,2158.7056,12.7687,0.2501
2.908,60.4571,49.0941,15.0364,2.0569,528.8182,2149.9077,12.5994,0.2671
2.909,61.4076,49.4001,15.0653,1.9819,530.7138,2153.994,12.3553,0.1014
2.91,58.9108,50.0232,15.0068,1.7976,530.9198,2150.9194,12.0231,0.2086
2.911,59.1863,49.6287,14.8639,1.7434,533.6453,2150.0094,11.7694,0.3577
2.912,58.6834,50.1695,14.8875,1.7015,533.3594,2149.5477,11.3602,-0.2933
2.913,56.5571,50.3533,14.8221,1.6786,533.95,2155.0691,11.067,-0.6128
2.914,53.3666,50.1051,14.8158,1.745,535.2639,2157.0595,10.9732,-0.4707
2.915,49.4732,49.7826,14.6954,1.8064,535.2991,2164.8749,10.9581,-0.7202
2.916,47.1255,49.5867,14.5648,1.9427,536.8012,2172.0477,11.0694,-0.8495
2.917,47.9513,49.5819,14.4534,2.0385,539.0197,2175.6956,11.2373,-0.2506
2.918,49.926,49.3186,14.3836,2.1468,538.2766,2184.4105,11.4268,0.034
2.919,53.17,48.7246,14.2594,2.1959,538.8193,2196.1731,11.6643,-0.0786
2.92,60.4345,48.9331,14.1731,2.2905,539.8021,2199.1488,11.9253,0.2055
2.921,66.1905,48.8201,14.1814,2.2989,538.3538,2207.9792,12.2981,0.2821
2.922,71.1067,47.858,14.0102,2.2953,539.7587,2212.7575,12.49,-0.0785
2.923,72.3093,47.9044,14.0517,2.1874,539.1049,2226.644,12.8197,-0.0979
2.924,72.5102,47.6309,13.966,2.1175,538.8443,2231.4649,12.8297,0.391
2.925,69.9296,46.9674,13.9681,1.985,540.8262,2234.7705,13.0318,0.4494
2.926,66.7208,46.4626,13.9731,1.8796,538.8027,2239.645,12.9645,0.4941
2.927,63.2748,46.0884,14.1025,1.7965,540.163,2243.9692,12.7857,0.7441
2.928,60.629,45.5519,14.056,1.7263,538.2986,2245.1872,12.5634,0.668
2.929,60.089,45.7181,14.0604,1.7324,539.1307,2245.8108,12.3994,-0.082
2.93,59.491,45.1541,14.1075,1.7352,539.1007,2249.3438,12.0576,-0.0824
2.931,60.6725,44.9902,14.3042,1.7812,539.6799,2248.1096,11.6696,-0.2655
2.932,58.4908,44.6518,14.2961,1.9083,536.1346,2245.5524,11.3983,-0.7834
2.933,56.6522,44.3607,14.4254,1.9615,537.723,2242.2175,11.1623,-0.651
2.934,53.8499,44.2377,14.5066,2.103,536.558,2238.0357,10.9768,-0.1693
2.935,49.9885,44.0389,14.662,2.1579,536.6338,2232.798,10.9928,-0.1686
2.936,47.1159,43.8459,14.7289,2.2515,533.4916,2231.076,10.9794,-0.4066
2.937,47.853,44.1368,14.7636,2.3143,535.6646,2224.301,11.257,-0.1578
2.938,49.3239,44.0705,14.8677,2.3081,532.3037,2214.9172,11.4846,-0.2452
2.939,55.1228,44.1162,14.9961,2.2491,532.7697,2209.2318,11.6163,-0.6267
2.94,60.3036,44.3617,15.0399,2.1781,532.1279,2202.3758,12.0196,-0.3542
2.941,66.4545,44.2606,15.0427,2.1114,529.5167,2186.8208,12.2228,0.2091
2.942,70.3247,44.3597,14.9195,1.99,529.8988,2187.283,12.5608,0.3102
2.943,73.1265,44.7714,15.0469,1.9047,528.123,2177.3696,12.7537,0.5136
2.944,72.4845,44.8616,14.9353,1.7879,527.0977,2171.8713,12.9926,0.9507
2.945,69.7009,45.5819,14.925,1.6822,526.8551,2162.6615,13.0159,0.7181
2.946,67.0127,45.7179,14.7923,1.6905,524.9409,2159.0985,12.9032,0.2398
2.947,63.0918,46.1056,14.8037,1.7403,524.3593,2156.3138,12.8238,0.2897
2.948,60.5545,46.4366,14.774,1.7966,522.1235,2155.4289,12.6721,0.0997
2.949,60.4649,46.8411,14.5349,1.8838,521.1961,2149.8323,12.2534,-0.2304
2.95,59.97,47.1851,14.457,2.0044,518.2198,2149.216,12.0555,0.0165
2.951,60.2557,47.5829,14.4089,2.1287,519.6247,2148.4162,11.6091,0.2085
2.952,59.618,48.2762,14.3345,2.2084,517.6743,2152.3645,11.4312,-0.1327
2.953,57.221,48.1025,14.2941,2.2694,518.1002,2155.5772,11.2419,-0.3334
2.954,52.8911,48.7191,14.1535,2.2847,516.5129,2161.3558,11.1755,-0.2543
2.955,50.4737,48.8267,14.0718,2.2824,512.7299,2164.5673,10.9245,-0.6633
2.956,46.289,49.2451,14.0435,2.2128,513.3223,2168.8766,11.0584,-0.9777
2.957,47.8581,49.2851,14.0268,2.1795,511.6476,2177.2674,11.2455,-0.503
2.958,48.8712,49.5528,14.0049,2.0192,509.9641,2185.7496,11.3569,-0.2482
2.959,54.7681,49.9531,13.953,1.9023,511.1125,2190.2481,11.6751,-0.1906
2.96,59.3821,49.7647,14.0656,1.8276,507.5572,2202.0682,11.914,0.2234
2.961,65.8483,49.7135,14.0488,1.7395,505.8162,2206.5503,12.4416,0.7053
2.962,70.2645,49.9421,14.1482,1.6955,505.1279,2216.4362,12.6261,0.2689
2.963,72.2783,50.1419,14.1269,1.718,503.2069,2221.0592,12.9061,0.138
2.964,72.4646,50.2758,14.2888,1.7623,506.7114,2227.2458,12.9161,0.425
2.965,69.2876,50.1091,14.332,1.819,502.3698,2234.4902,13.0062,0.1795
2.966,66.3187,49.5034,14.4996,1.9198,502.5181,2240.0046,13.0509,0.1344
2.967,63.2687,49.6577,14.6567,2.0365,502.0703,2246.6967,12.832,0.6611
2.968,60.7702,49.1315,14.6863,2.1477,502.7563,2244.1961,12.6077,0.7878
2.969,59.9112,48.8614,14.6271,2.2464,503.291,2250.7753,12.2539,0.2331
2.97,59.8791,48.67,14.8474,2.2881,502.0097,2249.3669,11.9853,0.2197
2.971,59.6146,48.6784,14.9196,2.3213,500.596,2247.5501,11.681,0.0238
2.972,59.4292,48.0703,14.9836,2.2803,501.3078,2248.5433,11.3451,-0.6377
2.973,57.6485,47.4654,14.94,2.1954,502.3143,2243.5631,11.165,-0.8467
2.974,53.4253,47.3887,14.9282,2.1113,499.2538,2239.6308,11.0244,-0.4895
2.975,50.2853,47.0765,14.9237,1.9864,500.217,2235.8599,10.9966,-0.5263
2.976,47.0876,46.793,15.0132,1.8998,499.3008,2228.506,11.0957,-0.5521
2.977,46.1896,46.5813,14.8885,1.7627,501.9725,2221.439,11.1395,0.057
2.978,49.806,46.0038,14.8711,1.7021,499.9989,2213.9936,11.4132,0.1489
2.979,54.5496,45.4313,14.8038,1.7087,500.2037,2212.3722,11.6914,-0.3528
2.98,59.9395,45.5609,14.8818,1.7136,500.46,2200.8302,11.9469,-0.1006
2.981,65.6455,44.9158,14.7083,1.7814,501.5978,2193.7367,12.2782,0.0467
2.982,70.1719,44.8514,14.6447,1.863,501.803,2187.9802,12.6255,-0.1318
2.983,72.7544,44.5699,14.5311,1.9461,503.1534,2176.659,12.7111,0.1726
2.984,72.1953,44.311,14.4318,2.0427,501.9736,2170.5227,12.9461,0.9263
2.985,69.3991,44.1451,14.2364,2.1804,504.0332,2162.8974,12.9273,0.7722
2.986,66.5793,44.093,14.2603,2.2602,504.733,2159.4453,12.9043,0.5354
2.987,63.849,44.0487,14.2587,2.2897,504.799,2153.1087,12.819,0.5042
2.988,60.881,43.7749,14.0443,2.2808,505.528,2153.9082,12.5778,0.2857
2.989,60.5999,44.0469,14.042,2.2369,508.0428,2150.2858,12.2925,-0.2827
2.99,60.4008,44.1475,14.0718,2.1889,509.4802,2154.1483,11.9575,-0.3142
2.991,59.6247,44.0667,13.9556,2.0724,508.7716,2153.4676,11.7365,-0.0948
2.992,58.4563,44.2346,14.0264,1.9621,510.9335,2151.5485,11.4163,-0.3338
2.993,56.2607,44.6302,14.0313,1.8659,509.8634,2158.6087,11.201,-0.232
2.994,53.229,44.6983,14.0276,1.7359,512.1029,2158.9041,11.0882,0.0657
2.995,50.061,45.3278,14.0733,1.7201,514.2935,2163.1101,11.0641,-0.2702
2.996,47.0836,45.6173,14.1788,1.7318,515.3584,2170.6959,11.0048,-0.6992
2.997,47.3737,46.0329,14.2266,1.691,518.1027,2178.1083,11.1235,-0.497
2.998,49.3501,46.5669,14.403,1.8255,517.6879,2182.9152,11.3205,-0.5679
2.999,53.8541,46.3899,14.3866,1.8971,519.5709,2191.3425,11.6349,-0.59
3.0,60.3944,46.8175,14.4712,2.0014,520.732,2204.7416,11.9765,-0.0202
3.001,66.5766,47.6346,14.6111,2.0975,521.7595,2207.5237,12.3052,0.4633
3.002,71.7009,47.9106,14.6757,2.2296,523.3152,2215.9281,12.5415,0.4126
3.003,72.5889,48.0398,14.7341,2.269,524.2623,2224.3166,12.8125,0.542
3.004,72.0898,48.3451,14.9039,2.2976,523.8986,2231.6447,12.9964,0.6821
3.005,70.4149,49.0245,14.924,2.3128,527.748,2238.2235,12.9038,0.2746
3.006,66.4167,49.3229,15.0186,2.2459,527.6067,2240.4721,13.014,-0.048
3.007,62.7257,49.2514,14.9908,2.1177,528.977,2246.7711,12.7819,0.1793
3.008,60.6275,49.4707,14.9845,2.0561,527.7626,2249.9815,12.613,0.3254
3.009,60.5441,49.7806,14.9913,1.9181,530.1468,2249.1234,12.4153,0.0666
3.01,58.9793,49.8181,15.0237,1.8297,532.3764,2249.2513,12.0466,0.2871
3.011,59.6845,49.8837,14.8792,1.7248,533.7596,2244.3998,11.6844,0.3287
3.012,58.4609,49.8358,14.8338,1.7204,532.8066,2242.823,11.344,-0.3677
3.013,56.5992,50.3497,14.7575,1.6839,533.0624,2241.7649,11.2034,-0.7106
3.014,53.3048,50.3469,14.7328,1.7579,535.2836,2240.938,11.0679,-0.5275
3.015,50.823,49.7867,14.6465,1.8423,536.6383,2234.5355,10.9481,-0.8466
3.016,47.0989,49.6723,14.5449,1.9104,537.3034,2230.4994,10.9646,-0.8563
3.017,48.1376,49.7302,14.4221,2.0419,537.2681,2219.4884,11.1716,-0.1806
3.018,50.0629,49.7634,14.3607,2.1209,539.0776,2218.9951,11.4083,0.0298
3.019,53.0005,48.8975,14.3281,2.1956,539.9669,2211.0372,11.6932,-0.0346
3.02,58.7863,48.6496,14.1444,2.2845,539.8942,2202.3176,11.9896,0.0597
3.021,65.9063,48.1897,14.1844,2.3077,540.2403,2189.2917,12.3216,0.3464
3.022,70.3015,47.8877,14.138,2.2841,537.741,2181.8179,12.5993,-0.0627
3.023,72.4306,47.5781,14.0422,2.1954,540.6577,2176.1415,12.7552,-0.0255
3.024,71.6014,47.3102,14.026,2.1349,540.8079,2173.0124,13.0224,0.43
3.025,70.2963,47.0401,13.9767,2.0256,540.6383,2164.7871,13.0302,0.4505
3.026,66.5267,46.8831,14.062,1.8682,539.8176,2159.7661,12.9003,0.4958
3.027,63.5672,46.3218,14.0145,1.7511,540.4359,2156.4425,12.8668,0.8001
3.028,60.7359,45.8016,14.1812,1.7571,540.1538,2152.0197,12.6664,0.7342
3.029,59.7049,45.3044,14.1331,1.6895,539.0562,2149.9704,12.4087,-0.0331
3.03,60.09,45.1697,14.2407,1.7076,539.7103,2149.5982,11.9189,-0.124
3.031,60.1216,45.1839,14.2525,1.7719,539.3585,2150.0771,11.6572,-0.173
3.032,58.3059,44.8038,14.3458,1.8945,538.8829,2150.8626,11.3552,-0.6043
3.033,56.885,44.1836,14.4531,1.9811,537.1514,2153.1956,11.2544,-0.6371
3.034,52.7879,43.7517,14.5638,2.0801,537.1797,2160.2843,11.0846,-0.0847
3.035,49.9626,44.206,14.7627,2.2143,535.7333,2162.7967,10.968,-0.2367
3.036,48.4368,44.3241,14.7643,2.2104,536.1616,2168.9291,11.0863,-0.3397
3.037,47.0174,44.1043,14.7862,2.3136,534.2702,2177.1964,11.2043,-0.2173
3.038,49.0541,43.8032,14.8506,2.2827,534.6031,2180.9465,11.398,-0.2652
3.039,54.0068,44.2089,15.0851,2.2357,532.786,2192.9568,11.6787,-0.5551
3.04,59.8044,44.1109,14.9962,2.1725,532.487,2195.8785,12.0191,-0.2496
3.041,66.0787,44.4058,15.0676,2.0817,527.9312,2203.631,12.2761,0.2643
3.042,71.2701,44.6017,14.9824,1.9264,529.811,2217.6095,12.5818,0.1908
3.043,71.9622,44.6461,14.9705,1.8432,528.2138,2223.0486,12.8641,0.5392
3.044,71.9155,44.8701,14.9254,1.7713,527.8445,2228.6892,12.94,0.9098
3.045,70.2418,45.7389,14.9628,1.7642,524.6584,2234.0896,13.0618,0.6343
3.046,65.4791,45.5444,14.9214,1.7047,525.4321,2240.1281,12.9282,0.1982
3.047,64.2569,45.5805,14.7665,1.7571,523.4938,2247.5638,12.8092,0.2812
3.048,61.1511,46.1609,14.64,1.8202,521.5744,2249.8944,12.5659,0.1623
3.049,60.6823,46.9823,14.6336,1.8602,520.6512,2250.7253,12.2291,-0.2875
3.05,59.7991,46.859,14.5221,1.9932,518.558,2248.3546,12.0477,-0.0223
3.051,60.2019,47.6132,14.3497,2.0981,518.1039,2249.6553,11.7969,0.2254
3.052,58.7369,47.8656,14.3946,2.2051,515.3005,2249.5594,11.3894,-0.0764
3.053,57.1811,48.1804,14.3152,2.2421,517.9012,2244.3714,11.3135,-0.2716
3.054,53.1242,48.4032,14.2131,2.3465,515.3297,2241.7668,10.9639,-0.2241
3.055,49.916,48.8028,14.1158,2.3285,512.3793,2236.1244,11.0158,-0.6857
3.056,48.2969,49.2171,14.0372,2.2637,512.2042,2229.4434,11.1632,-0.8971
3.057,47.1893,49.0298,14.0859,2.1074,511.8244,2223.4242,11.1887,-0.6508
3.058,49.2182,49.6137,14.0166,2.0482,512.4684,2215.0646,11.4151,-0.3073
3.059,53.7007,49.6931,13.9809,1.9109,510.093,2211.9345,11.6697,-0.3549
3.06,59.2066,49.614,14.1066,1.8059,508.3459,2200.5835,11.9675,0.1885
3.061,65.6179,49.8533,13.9813,1.7908,507.8528,2193.0762,12.3753,0.6813
3.062,70.4236,50.0758,14.1051,1.7062,506.5886,2183.265,12.532,0.2568
3.063,73.1319,50.2387,14.2279,1.7331,505.9567,2178.3579,12.7918,0.1931
3.064,72.0599,50.1409,14.3018,1.7415,504.5023,2170.5406,12.9479,0.3474
3.065,69.8299,49.7307,14.3292,1.8318,505.6537,2165.8126,12.8942,0.1933
3.066,66.8776,49.6751,14.365,1.9411,501.3893,2162.5422,12.9764,0.1622
3.067,62.4549,49.7499,14.5518,2.055,503.9869,2151.3124,12.7401,0.5018
3.068,61.7769,49.5801,14.6669,2.1426,502.101,2150.7596,12.5873,0.6343
3.069,60.041,48.8933,14.7234,2.2433,498.8899,2152.1912,12.2811,0.2968
3.07,59.7745,48.8084,14.7469,2.2955,502.4362,2148.1426,11.9407,0.1577
3.071,60.1343,48.4999,14.8123,2.2859,500.9885,2150.2152,11.7439,-0.0592
3.072,59.6526,47.9045,14.8913,2.2693,500.5387,2149.6923,11.3776,-0.6353
3.073,57.7492,47.7091,15.0322,2.2196,500.4783,2157.5771,11.218,-0.8477
3.074,53.0581,47.7139,14.8965,2.1171,500.3258,2158.4915,11.1098,-0.4915
3.075,50.1975,46.9369,15.0711,2.0259,498.639,2164.3383,11.0036,-0.4668
3.076,47.0579,46.8441,14.9739,1.8781,497.7868,2170.9128,11.0618,-0.4889
3.077,47.708,46.0587,15.0036,1.818,499.7172,2173.2951,11.1881,0.0303
3.078,49.7553,45.7799,14.9715,1.7316,500.2661,2184.6525,11.4314,0.025
3.079,54.0619,45.4568,14.7221,1.6973,503.8151,2191.7927,11.64,-0.3423
3.08,60.6376,45.2185,14.7728,1.7136,500.8949,2202.0397,11.8743,-0.1588
3.081,66.6621,44.5647,14.7566,1.7515,500.9027,2208.6562,12.185,0.1229
3.082,70.768,45.1651,14.678,1.8695,503.0791,2215.2702,12.5631,-0.1313
3.083,71.8418,44.3968,14.4277,1.9473,502.1724,2223.8814,12.7796,0.1994
3.084,72.7823,44.2902,14.3758,2.0809,500.9033,2229.1392,12.9708,0.7385
3.085,70.3139,44.4803,14.3305,2.1792,504.4023,2233.9008,13.0162,0.7658
3.086,65.9559,44.0275,14.314,2.2494,505.0804,2238.0313,12.9946,0.6003
3.087,63.8786,43.8486,14.2206,2.2928,505.4235,2242.8654,12.8257,0.6579
3.088,62.3793,44.202,14.1842,2.292,504.6351,2246.6031,12.499,0.2514
3.089,59.8386,44.0764,14.08,2.2671,506.8983,2250.9492,12.299,-0.4417
3.09,59.5229,43.9886,14.0295,2.1939,508.472,2249.7043,12.0194,-0.3444
3.091,59.1673,44.2406,13.9839,2.1144,509.0469,2248.9735,11.7058,-0.0907
3.092,58.7516,44.4759,14.0687,1.9621,509.3284,2248.7069,11.3374,-0.3047
3.093,55.9323,44.8123,14.0289,1.8408,511.8431,2242.994,11.2165,-0.2275
3.094,52.7399,44.6316,14.0241,1.7667,511.2479,2240.8678,11.0747,-0.0223
3.095,49.932,45.2883,14.1235,1.7251,513.702,2237.7901,11.0576,-0.2722
3.096,48.8591,45.7077,14.2382,1.7107,515.6126,2230.0947,11.0128,-0.642
3.097,46.8497,45.8127,14.2834,1.7291,517.227,2223.2234,11.1583,-0.5096
3.098,49.602,46.1372,14.2976,1.827,516.9405,2215.0117,11.3463,-0.3781
3.099,54.6917,46.5898,14.3839,1.91,517.2559,2206.5003,11.6025,-0.5474
3.1,59.8123,46.982,14.4054,1.987,520.2085,2199.2112,11.9614,-0.0681
3.101,67.1103,47.503,14.5647,2.1074,521.9158,2194.7612,12.3748,0.5623
3.102,70.025,48.0591,14.6404,2.2122,521.8846,2183.2211,12.5678,0.5215
3.103,73.9442,47.8459,14.7877,2.2758,523.4138,2177.648,12.7876,0.5675
3.104,71.7525,48.3124,14.7976,2.2739,524.0507,2170.7458,13.0076,0.7513
3.105,69.4586,48.6113,14.9345,2.3084,526.4403,2166.6828,12.9697,0.231
3.106,66.945,49.339,14.9711,2.2297,527.0948,2158.4703,12.9574,-0.0588
3.107,64.0548,49.1909,15.0843,2.1443,530.1472,2156.6022,12.8221,0.231
3.108,60.5653,49.4109,15.0721,2.0426,529.9614,2152.2714,12.5627,0.1948
3.109,60.912,49.6562,14.9708,1.9369,530.2002,2152.461,12.3601,0.0077
3.11,59.8504,49.6437,14.928,1.8694,529.9265,2149.807,12.0014,0.3178
3.111,59.6196,49.8556,14.9134,1.7374,532.237,2152.2428,11.6773,0.2391
3.112,58.6411,49.8068,14.8436,1.7381,533.3733,2151.748,11.4978,-0.3515
3.113,57.9856,50.1328,14.8274,1.7177,534.7718,2158.8021,11.1796,-0.6427
3.114,52.7524,50.114,14.7607,1.7447,535.6808,2159.8168,11.053,-0.557
3.115,50.1862,49.6217,14.6856,1.8083,535.585,2162.8815,11.0493,-0.8034
3.116,47.4605,49.7031,14.6061,1.9382,535.628,2171.5237,11.0596,-0.8062
3.117,47.5927,49.8912,14.4853,2.05,536.6011,2178.0978,11.2465,-0.1805
3.118,49.754,49.2993,14.3964,2.145,537.958,2187.2305,11.417,0.0137
3.119,53.9406,49.0368,14.1997,2.2275,538.1021,2191.2965,11.7117,-0.0023
3.12,59.7949,48.9254,14.2811,2.2647,538.0038,2202.1343,12.0726,0.1453
3.121,66.2003,48.6296,14.187,2.249,539.2193,2208.5647,12.2556,0.3564
3.122,71.1137,47.9847,14.0532,2.3022,539.6241,2214.0224,12.6321,-0.0739
3.123,71.8041,47.6368,13.9682,2.2251,540.6328,2221.4136,12.8161,-0.0023
3.124,71.9408,47.3288,14.1269,2.0882,540.0512,2229.5316,13.0141,0.5809
3.125,69.7328,47.0694,13.9891,2.0051,539.7759,2233.7722,12.9964,0.4598
3.126,66.3812,46.8303,14.102,1.8729,539.8609,2243.5187,12.9665,0.4907
3.127,63.3844,46.2525,14.0175,1.7933,539.0988,2242.0882,12.8268,0.8601
3.128,60.9667,45.8724,14.041,1.7251,536.958,2248.2051,12.5494,0.7071
3.129,60.0282,45.6081,14.1639,1.7116,538.8611,2249.9263,12.3279,0.0499
3.13,60.1247,45.253,14.1276,1.7332,538.6362,2247.7686,11.9332,-0.1328
3.131,60.4056,44.6151,14.2089,1.7524,537.3441,2250.0115,11.6534,-0.1939
3.132,58.3389,44.586,14.4073,1.8436,536.6279,2246.7059,11.4263,-0.6768
3.133,56.9619,44.4796,14.4659,1.9563,537.4311,2244.241,11.2399,-0.5286
3.134,53.1734,44.0763,14.6244,2.1062,536.2957,2243.0576,11.0472,-0.0798
3.135,50.822,44.2376,14.6137,2.1847,536.883,2238.3279,10.9671,-0.2115
3.136,47.0376,44.2008,14.7443,2.2909,535.1154,2226.9212,11.0473,-0.4252
3.137,46.2558,43.9845,14.8348,2.3073,533.9989,2224.2976,11.1787,-0.2479
3.138,49.0112,44.0789,14.8881,2.3112,535.3667,2213.984,11.4017,-0.2921
3.139,54.1581,44.1691,14.8823,2.2454,531.2804,2209.15,11.8264,-0.577
3.14,59.2995,44.2492,15.0324,2.1809,531.3657,2198.5276,11.905,-0.3486
3.141,65.5462,44.5414,15.0349,2.0796,529.2306,2190.6011,12.2043,0.1723
3.142,70.8127,44.2865,14.979,1.9903,529.5422,2184.0457,12.5639,0.3242
3.143,73.3714,44.6872,15.038,1.8186,527.6135,2178.6151,12.8398,0.5233
3.144,72.3058,45.1327,14.9868,1.7872,528.232,2170.1692,12.8745,1.019
3.145,70.1372,45.3632,14.9358,1.7068,526.3032,2168.0502,12.9953,0.6738
3.146,66.5521,45.5308,14.8372,1.6869,524.8331,2156.692,12.9077,0.2734
3.147,64.0805,45.9997,14.767,1.73,522.4539,2149.8413,12.7492,0.3241
3.148,61.1062,46.081,14.7126,1.8376,521.0274,2150.8438,12.694,0.122
3.149,59.4612,46.6965,14.5091,1.9198,522.6898,2151.8141,12.2715,-0.2201
3.15,59.9461,46.7909,14.4393,2.0003,519.9879,2147.5657,11.9829,-0.0366
3.151,60.3791,46.8963,14.3994,2.1311,518.7298,2147.63,11.6926,0.2643
3.152,59.2317,47.9283,14.3515,2.1885,517.284,2153.1727,11.432,-0.1174
3.153,56.6675,47.7895,14.2266,2.2657,515.383,2158.2293,11.1781,-0.2443
3.154,53.9792,48.2462,14.2696,2.2857,514.5286,2161.1146,11.0163,-0.3031
3.155,50.3009,48.5108,14.0593,2.3165,514.2664,2163.5436,10.9082,-0.6462
3.156,47.2792,48.8948,14.0905,2.2053,512.8531,2169.3743,11.0959,-0.9587
3.157,46.9677,49.4458,14.0531,2.1347,511.1465,2172.7362,11.2205,-0.5443
3.158,49.185,49.5406,14.0554,2.0541,509.0302,2182.9184,11.3807,-0.1993
3.159,54.3014,49.4913,13.9595,1.9224,509.5336,2188.6531,11.6737,-0.3007
3.16,60.5913,49.5475,13.9529,1.8247,508.579,2201.2113,12.0691,0.3094
3.161,65.8323,50.2334,14.0428,1.7146,507.2714,2209.2486,12.3254,0.7088
3.162,70.9429,50.0616,14.1437,1.6893,503.9162,2214.6084,12.5541,0.3366
3.163,72.8558,50.1408,14.2673,1.6898,505.4744,2223.4861,12.7683,0.091
3.164,71.666,49.775,14.2106,1.724,505.8703,2230.7611,12.9796,0.4381
3.165,69.8302,49.7965,14.4108,1.8127,503.3829,2236.972,12.8979,0.1958
3.166,66.5963,49.356,14.4469,1.913,502.3971,2243.1865,12.9513,0.1848
3.167,63.3097,49.4346,14.4965,2.0282,502.2279,2240.7883,12.8774,0.643
3.168,60.9052,49.2726,14.6178,2.135,500.5734,2248.435,12.5247,0.7266
3.169,60.5716,49.5281,14.6848,2.2134,500.9001,2250.3797,12.2469,0.3152
3.17,60.1834,48.8866,14.693,2.268,500.0642,2251.7533,12.0092,0.2498
3.171,59.9582,48.3368,14.9072,2.3058,499.7933,2251.5669,11.6711,0.0505
3.172,57.8036,48.422,14.9009,2.2689,500.077,2248.6938,11.3471,-0.5475
3.173,56.7492,47.6958,14.8981,2.2236,501.4968,2241.7682,11.1726,-0.8282
3.174,53.7026,47.2033,15.0164,2.115,501.6763,2241.4691,11.0713,-0.5119
3.175,49.8656,46.9986,15.0145,2.0056,498.8789,2232.969,10.9657,-0.5256
3.176,46.7534,46.7519,15.0227,1.8768,501.0687,2228.8192,11.0163,-0.486
3.177,47.1011,46.3113,14.9907,1.7859,501.4,2222.31,11.1943,-0.0047
3.178,49.4589,45.4487,14.8828,1.7532,501.5327,2215.2646,11.4397,0.0507
3.179,53.8837,45.4705,14.8474,1.7015,501.0237,2208.8894,11.5992,-0.2778
3.18,59.1601,45.3855,14.8785,1.7108,502.0486,2197.4436,11.9882,-0.1842
3.181,65.8434,44.9506,14.6835,1.7769,502.2392,2191.3911,12.3305,-0.044
3.182,71.1212,44.9275,14.5842,1.837,501.0681,2185.3004,12.6344,-0.1308
3.183,73.2372,44.1396,14.4853,1.9721,499.5774,2181.1775,12.8466,0.2004
3.184,72.2929,44.1407,14.391,2.0633,502.5879,2172.135,13.0229,0.8229
3.185,69.9153,44.1262,14.3407,2.1686,503.5145,2164.8245,13.0021,0.7888
3.186,67.1222,43.7819,14.271,2.2792,504.6355,2161.0618,12.9289,0.6114
3.187,63.407,44.1964,14.1641,2.2747,504.2868,2152.9905,12.8633,0.5212
3.188,60.6662,44.0363,14.1611,2.302,506.76,2150.1899,12.5394,0.3069
3.189,60.6871,43.9759,14.0892,2.2518,507.9621,2154.5958,12.2695,-0.2863
3.19,60.0791,44.308,13.9709,2.1455,508.3284,2148.5563,12.0371,-0.2751
3.191,60.3649,44.362,14.0331,2.0539,508.9947,2152.9099,11.7654,-0.0776
3.192,59.4416,44.4671,14.0609,1.9556,510.4035,2153.4767,11.3764,-0.3111
3.193,56.1981,44.963,14.0295,1.865,512.1405,2154.5289,11.2191,-0.3144
3.194,53.4252,44.8384,14.0429,1.7363,512.8206,2160.2292,11.0257,-0.0502
3.195,50.1647,45.5719,14.0876,1.6986,513.558,2165.4012,11.0596,-0.3678
3.196,47.0306,45.7687,14.2654,1.6733,515.6319,2171.1623,11.0072,-0.7248
3.197,47.2756,45.9924,14.2175,1.735,514.9384,2177.5527,11.2572,-0.51
3.198,49.0536,46.0238,14.3925,1.8063,518.8381,2187.789,11.3686,-0.4752
3.199,54.5075,46.7893,14.5238,1.8914,519.3378,2191.4257,11.6822,-0.4699
3.2,59.9505,46.9009,14.4714,1.9782,522.6212,2200.6935,11.9994,0.0336
3.201,67.2048,47.5036,14.7018,2.1244,522.6893,2206.6587,12.3538,0.5473
3.202,70.9077,47.881,14.617,2.2092,525.2463,2215.8026,12.5627,0.5357
3.203,72.9616,48.3032,14.8559,2.2456,523.6324,2221.6906,12.8126,0.4855
3.204,71.8902,48.3116,14.8515,2.3037,524.6961,2228.659,13.0036,0.6386
3.205,70.5284,48.9318,14.9308,2.2717,525.6456,2235.9522,12.979,0.2863
3.206,65.9488,49.0032,14.9035,2.1894,528.8095,2241.8322,12.9879,0.0641
3.207,63.7354,49.2574,14.9682,2.1406,527.6894,2246.5734,12.9162,0.2134
3.208,61.0818,49.4694,15.0045,2.0596,531.7593,2252.6688,12.6225,0.4252
